codigoestacion,codigosensor,fechaobservacion,valorobservado,nombreestacion,departamento,municipio,zonahidrografica,latitud,longitud,descripcionsensor,unidadmedida
0024055080,0027,2018-11-23T18:00:00.000,92,VIZCAINA LA LIZAMA  - AUT,SANTANDER,BARRANCABERMEJA,SOGAMOSO,6.982972222,-73.70488889,Humedad del aire 2 mt,%
0021202200,0027,2015-04-28T12:15:00.000,0,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Humedad del aire 2 mt,%
0021055501,0027,2018-02-15T14:20:00.000,71.24732,SIMON CAMPOS  - AUT,HUILA,LA PLATA,ALTO MAGDALENA,2.345830556,-75.87805556,Humedad del aire 2 mt,%
0025025360,0027,2018-10-16T03:00:00.000,100,AEROPUERTO LAS FLORES  - AUT,MAGDALENA,EL BANCO,BAJO MAGDALENA,9.046333333,-73.97083333,Humedad del aire 2 mt,%
0021015502,0027,2017-07-14T12:30:00.000,38.11596,SAN AGUSTIN  - AUT,HUILA,SAN AGUSTÍN,ALTO MAGDALENA,1.851416667,-76.30433056,Humedad del aire 2 mt,%
2120000106,0027,2019-07-29T06:27:00.000,76.96,GRAN BRETAÑA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.512,-74.164,Humedad del aire 2 mt,%
0021015502,0027,2018-11-05T14:05:00.000,89.40395,SAN AGUSTIN  - AUT,HUILA,SAN AGUSTÍN,ALTO MAGDALENA,1.851416667,-76.30433056,Humedad del aire 2 mt,%
0021202200,0027,2015-11-16T03:25:00.000,87,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Humedad del aire 2 mt,%
0026185050,0027,2006-10-11T04:00:00.000,90,SANTA BARBARA - AUT,ANTIOQUIA,SANTA BÁRBARA,CAUCA,5.859583333,-75.55627778,Humedad del aire 2 mt,%
0021165502,0027,2018-03-20T14:30:00.000,72.54995,VILLARICA  - AUT,TOLIMA,VILLARRICA,ALTO MAGDALENA,3.955641667,-74.59178611,Humedad del aire 2 mt,%
0036015020,0027,2017-06-29T09:00:00.000,78,EL DIAMANTE - AUT,CASANARE,PAZ DE ARIPORO,META,5.816194444,-71.41983333,Humedad del aire 2 mt,%
0021255160,0027,2006-12-06T05:00:00.000,93,HACIENDA PAJONALES,TOLIMA,AMBALEMA,ALTO MAGDALENA,4.760722222,-74.83425,Humedad del aire 2 mt,%
0021015030,0027,2019-03-13T06:00:00.000,100,PARQUE ARQUEOLOGICO - AUT,HUILA,SAN AGUSTÍN,ALTO MAGDALENA,1.888472222,-76.29497222,Humedad del aire 2 mt,%
0037015501,0027,2019-02-24T22:25:00.000,51.59252,LABATECA  - AUT,NORTE DE SANTANDER,LABATECA,ARAUCA,7.296058333,-72.49772778,Humedad del aire 2 mt,%
0026145506,0027,2018-09-10T13:25:00.000,45.1155,FILO BONITO  - AUT,CALDAS,BELALCAZAR,CAUCA,4.986358333,-75.84574722,Humedad del aire 2 mt,%
0037015030,0027,2006-09-02T18:00:00.000,69,BERLIN - AUT,SANTANDER,TONA,ARAUCA,7.187,-72.8685,Humedad del aire 2 mt,%
0026155505,0027,2017-09-13T18:55:00.000,99.9757,GRANJA LUKER  - AUT,CALDAS,PALESTINA,CAUCA,5.070275,-75.68555278,Humedad del aire 2 mt,%
0026155505,0027,2018-05-25T10:40:00.000,57.8781,GRANJA LUKER  - AUT,CALDAS,PALESTINA,CAUCA,5.070275,-75.68555278,Humedad del aire 2 mt,%
0026175501,0027,2017-05-22T03:55:00.000,100,RAFAEL ESCOBAR  - AUT,CALDAS,SUPIA,CAUCA,5.45,-75.63305556,Humedad del aire 2 mt,%
0026125501,0027,2017-08-13T04:30:00.000,88.3776,GENOVA  - AUT,QUINDÍO,GÉNOVA,CAUCA,4.204416667,-75.76866667,Humedad del aire 2 mt,%
0035085080,0027,2007-09-16T04:00:00.000,95,LA CAPILLA - AUT,BOYACÁ,LA CAPILLA,META,5.099194444,-73.436,Humedad del aire 2 mt,%
0026075501,0027,2017-08-26T08:15:00.000,78.2653,FLORIDA  - AUT,VALLE DEL CAUCA,FLORIDA,CAUCA,3.291469444,-76.17735833,Humedad del aire 2 mt,%
2120000104,0027,2019-02-18T22:29:00.000,79.25,COLEGIO MIGUEL ANTONIO CARO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.813,-74.031,Humedad del aire 2 mt,%
0021235030,0027,2007-09-14T01:00:00.000,68,UNIVERSIDAD DE CUNDINAMARCA - AUT,CUNDINAMARCA,GIRARDOT,ALTO MAGDALENA,4.305333333,-74.80811111,Humedad del aire 2 mt,%
0021206930,0027,2013-02-09T13:00:00.000,91,PARAMO GUERRERO  - AUT,CUNDINAMARCA,ZIPAQUIRÁ,ALTO MAGDALENA,5.086444444,-74.02216667,Humedad del aire 2 mt,%
0035085060,0027,2005-06-13T00:00:00.000,91,ZETAQUIRA - AUT,BOYACÁ,ZETAQUIRÁ,META,5.294944444,-73.16994444,Humedad del aire 2 mt,%
0021185090,0027,2014-01-17T04:00:00.000,86,NATAIMA - AUT,TOLIMA,ESPINAL,ALTO MAGDALENA,4.188138889,-74.96047222,Humedad del aire 2 mt,%
0035085070,0027,2015-05-04T17:00:00.000,73,SANTA MARIA - AUT,BOYACÁ,SANTA MARÍA,META,4.84125,-73.25669444,Humedad del aire 2 mt,%
0016025501,0027,2016-07-14T13:30:00.000,43,CUCUTILLA  - AUT,NORTE DE SANTANDER,CUCUTILLA,CATATUMBO,7.519455556,-72.79790278,Humedad del aire 2 mt,%
0023065190,0027,2016-05-14T02:00:00.000,1,QUEBRADA NEGRA - AUT,CUNDINAMARCA,QUEBRADANEGRA,MEDIO MAGDALENA,5.137611111,-74.48125,Humedad del aire 2 mt,%
0013095010,0027,2011-10-26T03:00:00.000,97,COVEÑAS - DIMAR,SUCRE,TOLÚ,CARIBE - LITORAL,9.383,-75.667,Humedad del aire 2 mt,%
0021065501,0027,2018-08-05T16:05:00.000,56.86642,JORGE VILLAMIL  - AUT,HUILA,GIGANTE,ALTO MAGDALENA,2.325552778,-75.50972222,Humedad del aire 2 mt,%
0035095130,0027,2019-06-18T19:00:00.000,86.4,LAGUNA DE LA PLAZA,ARAUCA,SARAVENA,CASANARE,6.362,-72.282,Humedad del aire 2 mt,%
0052035501,0027,2019-03-20T04:00:00.000,93.52232,EL SAUCE  - AUT,NARIÑO,LA UNIÓN,PATÍA,1.615555556,-77.10971944,Humedad del aire 2 mt,%
0021185501,0027,2019-02-01T20:55:00.000,95.47353,ROVIRA  - AUT,TOLIMA,ROVIRA,ALTO MAGDALENA,4.266666667,-75.28305556,Humedad del aire 2 mt,%
0021201580,0027,2015-06-04T04:20:00.000,0,PASQUILLA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.447,-74.155,Humedad del aire 2 mt,%
0021206900,0027,2016-02-05T14:40:00.000,88.6,LA ESPERANZA USME - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",META,4.45,-74.1,Humedad del aire 2 mt,%
0026125504,0027,2019-07-18T18:35:00.000,69.33953,PARAGUAICITO  - AUT,QUINDÍO,BUENAVISTA,CAUCA,4.395555556,-75.73416667,Humedad del aire 2 mt,%
0023065501,0027,2017-10-08T22:15:00.000,50.06354,PACHO  - AUT,CUNDINAMARCA,PACHO,MEDIO MAGDALENA,5.129127778,-74.15769722,Humedad del aire 2 mt,%
0026075501,0027,2016-06-10T16:40:00.000,0,FLORIDA  - AUT,VALLE DEL CAUCA,FLORIDA,CAUCA,3.291469444,-76.17735833,Humedad del aire 2 mt,%
0023125501,0027,2018-03-09T11:05:00.000,64.68633,PAUNA  - AUT,BOYACÁ,PAUNA,MEDIO MAGDALENA,5.657130556,-73.96032778,Humedad del aire 2 mt,%
0024015501,0027,2017-10-03T19:50:00.000,88.57278,BERTHA  - AUT,BOYACÁ,MONIQUIRÁ,SOGAMOSO,5.882777778,-73.57333056,Humedad del aire 2 mt,%
2120700037,0027,2019-01-13T21:13:00.000,70.23,CASAS FISCALES ESCUELA DE ARTILLERÍA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.556,-74.125,Humedad del aire 2 mt,%
0027015290,0027,2019-07-04T11:00:00.000,61,PAJARITO - AUT,ANTIOQUIA,MEDELLÍN,NECHÍ,6.286333333,-75.61279167,Humedad del aire 2 mt,%
0021055501,0027,2018-01-27T16:20:00.000,68.34905,SIMON CAMPOS  - AUT,HUILA,LA PLATA,ALTO MAGDALENA,2.345830556,-75.87805556,Humedad del aire 2 mt,%
0052055502,0027,2017-02-17T03:50:00.000,97,SANDONA  - AUT,NARIÑO,SANDONÁ,PATÍA,1.300888889,-77.46035833,Humedad del aire 2 mt,%
0021205502,0027,2017-11-02T19:50:00.000,92.81347,MISIONES  - AUT,CUNDINAMARCA,EL COLEGIO,ALTO MAGDALENA,4.544997222,-74.44055556,Humedad del aire 2 mt,%
0026145501,0027,2016-08-18T16:00:00.000,73,APIA  - AUT,RISARALDA,APÍA,CAUCA,5.105055556,-75.93305556,Humedad del aire 2 mt,%
0026135502,0027,2017-02-23T13:00:00.000,48,EL JAZMIN  - AUT,RISARALDA,SANTA ROSA DE CABAL,CAUCA,4.911944444,-75.62416389,Humedad del aire 2 mt,%
0026075120,0027,2007-12-01T14:00:00.000,81,LA DIANA - AUT,VALLE DEL CAUCA,FLORIDA,CAUCA,3.314055556,-76.18569444,Humedad del aire 2 mt,%
0026125504,0027,2018-05-24T00:30:00.000,92.15706,PARAGUAICITO  - AUT,QUINDÍO,BUENAVISTA,CAUCA,4.395555556,-75.73416667,Humedad del aire 2 mt,%
0021206920,0027,2008-12-06T19:00:00.000,97,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Humedad del aire 2 mt,%
0021208480,0027,2012-05-09T10:05:00.000,57.1,KENNEDY - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.633,-74.15,Humedad del aire 2 mt,%
0035215030,0027,2018-12-21T12:00:00.000,50,PERENCO: PISBA,BOYACÁ,PISVA,META,5.721,-72.488,Humedad del aire 2 mt,%
0027015501,0027,2017-06-23T14:50:00.000,63.79033,YOLOMBO  - AUT,ANTIOQUIA,YOLOMBÓ,NECHÍ,6.580958333,-75.11487778,Humedad del aire 2 mt,%
0054077210,0027,2019-02-10T10:00:00.000,0,JUANCHACO - AUT,VALLE DEL CAUCA,BUENAVENTURA,SAN JUÁN,3.925147222,-77.34900556,Humedad del aire 2 mt,%
0021165501,0027,2018-05-20T11:40:00.000,90.78348,DOLORES  - AUT,TOLIMA,DOLORES,ALTO MAGDALENA,3.537155556,-74.82982778,Humedad del aire 2 mt,%
0035027510,0027,2017-07-06T18:00:00.000,100,CALOSTROS BAJO - AUT,CUNDINAMARCA,LA CALERA,META,4.6645,-73.863083333,Humedad del aire 2 mt,%
0021206890,0027,2012-06-22T03:30:00.000,87.7,CERRO CAZADORES - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.65,-74.017,Humedad del aire 2 mt,%
0052025501,0027,2018-03-14T04:35:00.000,91.29797,LA VEGA  - AUT,CAUCA,LA VEGA,PATÍA,2.092941667,-76.81202778,Humedad del aire 2 mt,%
0026145508,0027,2017-05-11T17:15:00.000,100,SAN JOSE  - AUT,CALDAS,SAN JOSE,CAUCA,5.094972222,-75.79174722,Humedad del aire 2 mt,%
0023065502,0027,2016-07-27T05:15:00.000,91,LA PALMA  - AUT,CUNDINAMARCA,LA PALMA,MEDIO MAGDALENA,5.330266667,-74.40156111,Humedad del aire 2 mt,%
0026185501,0027,2018-02-24T10:10:00.000,82.38769,SONSON  - AUT,ANTIOQUIA,SONSÓN,CAUCA,5.677719444,-75.34780556,Humedad del aire 2 mt,%
0024055501,0027,2019-07-02T00:35:00.000,80.31784,CHUCURI  - AUT,SANTANDER,SAN VICENTE DE CHUCURÍ,SOGAMOSO,6.863566667,-73.38411667,Humedad del aire 2 mt,%
0014017001,0027,2014-10-31T20:00:00.000,95,TESORO INVEMAR,BOLÍVAR,CARTAGENA DE INDIAS,BAJO MAGDALENA,10.235,-75.741,Humedad del aire 2 mt,%
0052055220,0027,2010-11-30T04:00:00.000,97,EL PARAISO - AUT,NARIÑO,TÚQUERRES,PATÍA,1.070611111,-77.63688889,Humedad del aire 2 mt,%
0021202230,0027,2016-06-16T04:10:00.000,81.3,UAN SEDE USME - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.467,-74.117,Humedad del aire 2 mt,%
0023055501,0027,2017-08-05T02:25:00.000,74.10213,SANTA HELENA  - AUT,CALDAS,MARQUETALIA,MEDIO MAGDALENA,5.317497222,-74.99610833,Humedad del aire 2 mt,%
0026145504,0027,2016-06-14T13:20:00.000,58,OSPIRMA  - AUT,RISARALDA,GUÁTICA,CAUCA,5.325552778,-75.812775,Humedad del aire 2 mt,%
0053115501,0027,2018-06-13T11:00:00.000,61.20658,DAGUA  - AUT,VALLE DEL CAUCA,DAGUA,TAPAJE - DAGUA - DIRECTOS,3.610441667,-76.63785833,Humedad del aire 2 mt,%
0024015110,0027,2010-11-11T13:00:00.000,64,LA BOYERA - AUT,CUNDINAMARCA,UBATÉ,SOGAMOSO,5.303805556,-73.85175,Humedad del aire 2 mt,%
0026075120,0027,2018-08-08T00:00:00.000,74,LA DIANA - AUT,VALLE DEL CAUCA,FLORIDA,CAUCA,3.314055556,-76.18569444,Humedad del aire 2 mt,%
0023065502,0027,2016-08-15T13:00:00.000,62,LA PALMA  - AUT,CUNDINAMARCA,LA PALMA,MEDIO MAGDALENA,5.330266667,-74.40156111,Humedad del aire 2 mt,%
0023065180,0027,2008-12-07T06:00:00.000,100,VILLETA - AUT,CUNDINAMARCA,VILLETA,MEDIO MAGDALENA,5.016861111,-74.47097222,Humedad del aire 2 mt,%
0026105240,0027,2012-11-04T03:00:00.000,14,EL PLACER - AUT,VALLE DEL CAUCA,BUGA,CAUCA,3.879111111,-76.10055556,Humedad del aire 2 mt,%
0021015502,0027,2018-11-09T10:40:00.000,52.68957,SAN AGUSTIN  - AUT,HUILA,SAN AGUSTÍN,ALTO MAGDALENA,1.851416667,-76.30433056,Humedad del aire 2 mt,%
0024015506,0027,2016-10-09T08:00:00.000,89,CAPELLANIA - CAR,CUNDINAMARCA,FÚQUENE,SOGAMOSO,5.449,-73.769,Humedad del aire 2 mt,%
0026195502,0027,2018-06-11T02:25:00.000,85.83191,CIUDAD BOLIVAR  - AUT,ANTIOQUIA,CIUDAD BOLÍVAR,CAUCA,5.868666667,-75.99044167,Humedad del aire 2 mt,%
0026165501,0027,2016-08-26T19:55:00.000,100,EL CIPRES  - AUT,CALDAS,SALAMINA,CAUCA,5.433333333,-75.5,Humedad del aire 2 mt,%
0024035410,0027,2016-11-30T11:00:00.000,60,SOGAMOSO - AUT,BOYACÁ,SOGAMOSO,SOGAMOSO,5.753333333,-72.91115278,Humedad del aire 2 mt,%
0016025502,0027,2017-06-15T04:30:00.000,99.90632,FRANCISCO ROMERO  - AUT,NORTE DE SANTANDER,SALAZAR,CATATUMBO,7.739166667,-72.78055278,Humedad del aire 2 mt,%
0035025501,0027,2018-09-09T02:40:00.000,96.88472,QUETAME  - AUT,CUNDINAMARCA,QUETAME,META,4.297941667,-73.87238889,Humedad del aire 2 mt,%
0026125505,0027,2019-02-27T03:55:00.000,99.94959,LA BELLA  - AUT,QUINDÍO,CALARCÁ,CAUCA,4.501111111,-75.67138889,Humedad del aire 2 mt,%
0023055502,0027,2018-09-14T15:25:00.000,79.88783,VILLARAZ  - AUT,CALDAS,PENSILVANIA,MEDIO MAGDALENA,5.383333333,-75.06638889,Humedad del aire 2 mt,%
0052025080,0027,2018-04-27T22:00:00.000,87,ESTRECHO PATIA  - AUT,CAUCA,PATÍA (EL BORDO),PATÍA,1.962777778,-77.12027778,Humedad del aire 2 mt,%
0028045501,0027,2017-10-05T18:40:00.000,0.438182,PUEBLO BELLO  - AUT,CESAR,PUEBLO BELLO,CESAR,10.42166667,-73.57471944,Humedad del aire 2 mt,%
0057025020,0027,2013-08-16T20:00:00.000,97,GORGONA GUAPI,CAUCA,GUAPI,GUAVIARE,2.963,-78.174,Humedad del aire 2 mt,%
0021202180,0027,2011-01-03T15:00:00.000,79.7,QUIBA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.543,-74.156,Humedad del aire 2 mt,%
0021165501,0027,2017-03-11T11:15:00.000,85,DOLORES  - AUT,TOLIMA,DOLORES,ALTO MAGDALENA,3.537155556,-74.82982778,Humedad del aire 2 mt,%
0022045502,0027,2018-11-08T18:45:00.000,90.34093,EL RUBY  - AUT,TOLIMA,PLANADAS,SALDAÑA,3.95,-75.66666667,Humedad del aire 2 mt,%
0035095120,0027,2007-03-07T21:00:00.000,76,AQUITANIA - AUT,BOYACÁ,AQUITANIA,META,5.556638889,-72.88175,Humedad del aire 2 mt,%
0021205512,0027,2018-11-08T22:30:00.000,100,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Humedad del aire 2 mt,%
0035085070,0027,2015-04-26T18:00:00.000,85,SANTA MARIA - AUT,BOYACÁ,SANTA MARÍA,META,4.84125,-73.25669444,Humedad del aire 2 mt,%
0028025120,0027,2007-12-02T09:00:00.000,89,SERRANIA DEL PERIJA  - AUT,CESAR,AGUSTÍN CODAZZI,CESAR,10.02908333,-73.04619444,Humedad del aire 2 mt,%
2120700038,0027,2019-04-01T19:37:00.000,82.4,SAN FRANCISCO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.562,-74.149,Humedad del aire 2 mt,%
2120000104,0027,2019-06-29T03:09:00.000,91.4,COLEGIO MIGUEL ANTONIO CARO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.813,-74.031,Humedad del aire 2 mt,%
0021206790,0027,2007-11-27T01:00:00.000,100,HACIENDA SANTA ANA - AUT,CUNDINAMARCA,NEMOCÓN,ALTO MAGDALENA,5.0905,-73.88125,Humedad del aire 2 mt,%
0035025110,0027,2014-05-24T03:00:00.000,60,LA LIBERTAD - AUT,META,VILLAVICENCIO,META,4.057361111,-73.46791667,Humedad del aire 2 mt,%
2120000102,0027,2019-06-24T14:12:00.000,61.26,COLEGIO CARLOS PIZARRO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.635,-74.205,Humedad del aire 2 mt,%
0021206930,0027,2010-04-22T02:00:00.000,82,PARAMO GUERRERO  - AUT,CUNDINAMARCA,ZIPAQUIRÁ,ALTO MAGDALENA,5.086444444,-74.02216667,Humedad del aire 2 mt,%
0026125505,0027,2018-11-11T08:00:00.000,75.36026,LA BELLA  - AUT,QUINDÍO,CALARCÁ,CAUCA,4.501111111,-75.67138889,Humedad del aire 2 mt,%
0021205501,0027,2016-06-26T12:50:00.000,73,MESITAS DE SANTA INES  - AUT,CUNDINAMARCA,CACHIPAY,ALTO MAGDALENA,4.718611111,-74.45527778,Humedad del aire 2 mt,%
0023065190,0027,2012-08-04T19:00:00.000,62,QUEBRADA NEGRA - AUT,CUNDINAMARCA,QUEBRADANEGRA,MEDIO MAGDALENA,5.137611111,-74.48125,Humedad del aire 2 mt,%
0021015070,0027,2008-04-28T08:00:00.000,92,LOS GUACHAROS  - AUT,HUILA,PALESTINA,ALTO MAGDALENA,1.675833,-76.106841,Humedad del aire 2 mt,%
0021085501,0027,2017-06-04T03:50:00.000,65.52357,TERUEL  - AUT,HUILA,TERUEL,ALTO MAGDALENA,2.762997222,-75.61144167,Humedad del aire 2 mt,%
0021202200,0027,2013-09-06T04:05:00.000,86.8,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Humedad del aire 2 mt,%
0021165502,0027,2018-03-06T16:55:00.000,62.6096,VILLARICA  - AUT,TOLIMA,VILLARRICA,ALTO MAGDALENA,3.955641667,-74.59178611,Humedad del aire 2 mt,%
0021202170,0027,2011-06-15T19:45:00.000,70.6,SIERRA MORENA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.167,Humedad del aire 2 mt,%
0021205503,0027,2016-06-01T22:00:00.000,69,EL DELIRIO- CAR,CUNDINAMARCA,EL COLEGIO,ALTO MAGDALENA,4.523,-74.406,Humedad del aire 2 mt,%
0021115501,0027,2019-07-24T16:30:00.000,47.43008,TELLO  - AUT,HUILA,TELLO,ALTO MAGDALENA,2.960666667,-75.02849722,Humedad del aire 2 mt,%
2120000102,0027,2018-10-26T15:47:00.000,67.18,COLEGIO CARLOS PIZARRO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.635,-74.205,Humedad del aire 2 mt,%
0026205501,0027,2019-07-28T10:25:00.000,62.2691,EL ROSARIO  - AUT,ANTIOQUIA,VENECIA,CAUCA,5.625830556,-75.70527778,Humedad del aire 2 mt,%
0021205502,0027,2017-09-13T22:00:00.000,63.46881,MISIONES  - AUT,CUNDINAMARCA,EL COLEGIO,ALTO MAGDALENA,4.544997222,-74.44055556,Humedad del aire 2 mt,%
0021215501,0027,2019-05-22T00:00:00.000,94.96944,ESPERANZA LA  - AUT,TOLIMA,IBAGUÉ,ALTO MAGDALENA,4.45,-75.25,Humedad del aire 2 mt,%
0052035501,0027,2016-09-17T02:40:00.000,53,EL SAUCE  - AUT,NARIÑO,LA UNIÓN,PATÍA,1.615555556,-77.10971944,Humedad del aire 2 mt,%
0024035380,0027,2013-09-29T03:00:00.000,99,NEVADO DEL COCUY - AUT,BOYACÁ,GUICÁN,SOGAMOSO,6.509111111,-72.31416667,Humedad del aire 2 mt,%
0035095120,0027,2016-07-31T21:00:00.000,82,AQUITANIA - AUT,BOYACÁ,AQUITANIA,META,5.556638889,-72.88175,Humedad del aire 2 mt,%
0035035130,0027,2016-07-01T15:00:00.000,100,PARAMO CHINGAZA  - AUT,CUNDINAMARCA,GUASCA,META,4.713666667,-73.80325,Humedad del aire 2 mt,%
0037015030,0027,2013-09-06T08:00:00.000,86,BERLIN - AUT,SANTANDER,TONA,ARAUCA,7.187,-72.8685,Humedad del aire 2 mt,%
0052025090,0027,2016-03-08T01:00:00.000,100,LA SIERRA - AUT,CAUCA,LA SIERRA,PATÍA,2.193833333,-76.75033333,Humedad del aire 2 mt,%
0021206790,0027,2016-10-19T06:00:00.000,100,HACIENDA SANTA ANA - AUT,CUNDINAMARCA,NEMOCÓN,ALTO MAGDALENA,5.0905,-73.88125,Humedad del aire 2 mt,%
0021209940,0027,2015-11-15T13:40:00.000,77.6,GRAVILLERAS - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.533,-74.117,Humedad del aire 2 mt,%
0024035380,0027,2009-01-12T01:00:00.000,0,NEVADO DEL COCUY - AUT,BOYACÁ,GUICÁN,SOGAMOSO,6.509111111,-72.31416667,Humedad del aire 2 mt,%
0026165502,0027,2019-01-12T02:30:00.000,86.03771,JARDIN  - AUT,ANTIOQUIA,JARDÍN,CAUCA,5.6,-75.84972222,Humedad del aire 2 mt,%
0026015030,0027,2019-08-06T02:00:00.000,0,PNN PURACE - AUT,CAUCA,PURACÉ (COCONUCO),CAUCA,2.356848889,-76.40354389,Humedad del aire 2 mt,%
0026125502,0027,2018-04-30T15:00:00.000,55.3069,CAICEDONIA  - AUT,VALLE DEL CAUCA,CAICEDONIA,CAUCA,4.297558333,-75.86396111,Humedad del aire 2 mt,%
0021215501,0027,2017-08-05T14:35:00.000,47.20585,ESPERANZA LA  - AUT,TOLIMA,IBAGUÉ,ALTO MAGDALENA,4.45,-75.25,Humedad del aire 2 mt,%
0021206940,0027,2011-03-13T02:00:00.000,91,CIUDAD BOLIVAR,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.577,-74.177,Humedad del aire 2 mt,%
0029065000,0027,2014-04-11T21:00:00.000,84,MEDIA LUNA - AUT,MAGDALENA,PIVIJAI,BAJO MAGDALENA,10.51002778,-74.50666667,Humedad del aire 2 mt,%
0037015030,0027,2012-02-22T09:00:00.000,73,BERLIN - AUT,SANTANDER,TONA,ARAUCA,7.187,-72.8685,Humedad del aire 2 mt,%
0052035501,0027,2018-04-24T10:55:00.000,69.49548,EL SAUCE  - AUT,NARIÑO,LA UNIÓN,PATÍA,1.615555556,-77.10971944,Humedad del aire 2 mt,%
0024035390,0027,2008-06-25T19:00:00.000,90,PARAMO ALMORZADERO  - AUT,SANTANDER,CERRITO,SOGAMOSO,6.945388889,-72.69633333,Humedad del aire 2 mt,%
0025025030,0027,2017-12-08T16:00:00.000,69,AYAPEL,CÓRDOBA,AYAPEL,BAJO MAGDALENA- CAUCA -SAN JORGE,8.295,-75.165,Humedad del aire 2 mt,%
0021205509,0027,2019-02-21T22:30:00.000,92.378,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Humedad del aire 2 mt,%
0023125501,0027,2019-05-18T01:55:00.000,56.22838,PAUNA  - AUT,BOYACÁ,PAUNA,MEDIO MAGDALENA,5.657130556,-73.96032778,Humedad del aire 2 mt,%
0021202180,0027,2011-05-26T00:05:00.000,82.4,QUIBA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.543,-74.156,Humedad del aire 2 mt,%
2302500064,0027,2019-05-26T23:00:00.000,96,MANZANARES - AUT,CALDAS,MANZANARES,MEDIO MAGDALENA,5.265055556,-75.143055556,Humedad del aire 2 mt,%
0052035501,0027,2017-11-03T00:55:00.000,77.18691,EL SAUCE  - AUT,NARIÑO,LA UNIÓN,PATÍA,1.615555556,-77.10971944,Humedad del aire 2 mt,%
0021206930,0027,2014-04-12T21:00:00.000,95,PARAMO GUERRERO  - AUT,CUNDINAMARCA,ZIPAQUIRÁ,ALTO MAGDALENA,5.086444444,-74.02216667,Humedad del aire 2 mt,%
0024035501,0027,2017-06-03T19:45:00.000,84.65196,ARATOCA  - AUT,SANTANDER,ARATOCA,SOGAMOSO,6.70155,-73.06749167,Humedad del aire 2 mt,%
0052055170,0027,2006-01-16T20:00:00.000,94,LA JOSEFINA - AUT,NARIÑO,CONTADERO,PATÍA,0.930305556,-77.49119444,Humedad del aire 2 mt,%
0021206810,0027,2013-05-22T20:30:00.000,81.5,SAN BENITO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.55,-74.233,Humedad del aire 2 mt,%
0053115501,0027,2019-06-20T21:20:00.000,94.24503,DAGUA  - AUT,VALLE DEL CAUCA,DAGUA,TAPAJE - DAGUA - DIRECTOS,3.610441667,-76.63785833,Humedad del aire 2 mt,%
0021255170,0027,2012-02-12T21:00:00.000,100,MURILLO - AUT,TOLIMA,MURILLO,ALTO MAGDALENA,4.870555556,-75.17327778,Humedad del aire 2 mt,%
0021115170,0027,2018-12-13T11:00:00.000,79,LA PLATA - AUT,HUILA,NEIVA,ALTO MAGDALENA,2.759138889,-75.07455556,Humedad del aire 2 mt,%
0021202250,0027,2012-02-02T22:40:00.000,80.3,DOÑA JUANA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.5,-74.133,Humedad del aire 2 mt,%
0023125501,0027,2016-09-17T19:30:00.000,72,PAUNA  - AUT,BOYACÁ,PAUNA,MEDIO MAGDALENA,5.657130556,-73.96032778,Humedad del aire 2 mt,%
0035165000,0027,2018-08-20T03:00:00.000,88.3,EL TUNEL,BOYACÁ,CUÍTIVA,META,5.575,-72.941,Humedad del aire 2 mt,%
